transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_title,Age_Group,detail_cust_title,rank
18910,0,2285,2017-08-03,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,90.09999999999997,Maritsa,Bellison,Female,71,1973-10-27,Quality Control Specialist,Health,High Net Worth,N,No,5.0,47,39,7,1796.2899999999995,3,3,1,331,Gold,50,Potential Customer,5
698,88,623,2017-07-02,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,182.81000000000014,Hazel,Brokenshire,Male,52,1988-04-23,Health Coach II,Property,High Net Worth,N,No,4.0,33,93,3,1636.8900000000003,1,1,1,111,Bronze,40,Lost Customer,11
11863,74,623,2017-09-28,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,812.44,Hazel,Brokenshire,Male,52,1988-04-23,Health Coach II,Property,High Net Worth,N,No,4.0,33,93,3,1636.8900000000003,1,1,1,111,Bronze,40,Lost Customer,11
17385,96,623,2017-05-13,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,641.64,Hazel,Brokenshire,Male,52,1988-04-23,Health Coach II,Property,High Net Worth,N,No,4.0,33,93,3,1636.8900000000003,1,1,1,111,Bronze,40,Lost Customer,11
699,60,1535,2017-08-13,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,217.51,Emanuel,Baukham,Male,80,1997-04-08,Cost Accountant,Financial Services,Affluent Customer,N,Yes,3.0,24,104,5,2811.97,1,2,2,122,Bronze,30,Evasive Customer,10
2208,58,1535,2017-06-16,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42172.0,771.12,Emanuel,Baukham,Male,80,1997-04-08,Cost Accountant,Financial Services,Affluent Customer,N,Yes,3.0,24,104,5,2811.97,1,2,2,122,Bronze,30,Evasive Customer,10
3856,23,1535,2017-07-14,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,42696.0,75.75,Emanuel,Baukham,Male,80,1997-04-08,Cost Accountant,Financial Services,Affluent Customer,N,Yes,3.0,24,104,5,2811.97,1,2,2,122,Bronze,30,Evasive Customer,10
12189,79,1535,2017-05-15,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,737.5699999999998,Emanuel,Baukham,Male,80,1997-04-08,Cost Accountant,Financial Services,Affluent Customer,N,Yes,3.0,24,104,5,2811.97,1,2,2,122,Bronze,30,Evasive Customer,10
17861,75,1535,2017-09-17,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,41922.0,1010.02,Emanuel,Baukham,Male,80,1997-04-08,Cost Accountant,Financial Services,Affluent Customer,N,Yes,3.0,24,104,5,2811.97,1,2,2,122,Bronze,30,Evasive Customer,10
700,58,2153,2017-08-02,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,771.12,Jimmy,None,Male,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,N,No,10.0,34,76,7,4042.6899999999996,2,3,3,233,Silver,40,Loosing Customer,7
812,42,2153,2017-07-13,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,199.09999999999994,Jimmy,None,Male,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,N,No,10.0,34,76,7,4042.6899999999996,2,3,3,233,Silver,40,Loosing Customer,7
1891,23,2153,2017-10-15,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,75.75,Jimmy,None,Male,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,N,No,10.0,34,76,7,4042.6899999999996,2,3,3,233,Silver,40,Loosing Customer,7
5622,11,2153,2017-01-02,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,509.97,Jimmy,None,Male,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,N,No,10.0,34,76,7,4042.6899999999996,2,3,3,233,Silver,40,Loosing Customer,7
5901,57,2153,2017-10-06,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,1630.25,Jimmy,None,Male,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,N,No,10.0,34,76,7,4042.6899999999996,2,3,3,233,Silver,40,Loosing Customer,7
12722,7,2153,2017-08-13,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,745.94,Jimmy,None,Male,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,N,No,10.0,34,76,7,4042.6899999999996,2,3,3,233,Silver,40,Loosing Customer,7
14724,86,2153,2017-03-10,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,110.56,Jimmy,None,Male,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,N,No,10.0,34,76,7,4042.6899999999996,2,3,3,233,Silver,40,Loosing Customer,7
701,51,2477,2017-11-20,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,35707.0,802.26,Barney,Tilling,Male,25,1977-03-23,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,44,40,1,802.26,3,1,1,311,Silver,50,Late Bloomer,6
704,0,1874,2017-08-01,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35470.0,133.38,Nickolai,McChesney,Male,17,1957-09-29,Missing,Argiculture,High Net Worth,N,Yes,7.0,63,99,5,2146.69,1,2,2,122,Bronze,70,Evasive Customer,10
2593,31,1874,2017-06-24,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36367.0,547.28,Nickolai,McChesney,Male,17,1957-09-29,Missing,Argiculture,High Net Worth,N,Yes,7.0,63,99,5,2146.69,1,2,2,122,Bronze,70,Evasive Customer,10
10726,0,1874,2017-09-22,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,42105.0,179.44,Nickolai,McChesney,Male,17,1957-09-29,Missing,Argiculture,High Net Worth,N,Yes,7.0,63,99,5,2146.69,1,2,2,122,Bronze,70,Evasive Customer,10
13190,29,1874,2017-09-10,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,834.9399999999998,Nickolai,McChesney,Male,17,1957-09-29,Missing,Argiculture,High Net Worth,N,Yes,7.0,63,99,5,2146.69,1,2,2,122,Bronze,70,Evasive Customer,10
14543,5,1874,2017-09-22,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,451.65000000000015,Nickolai,McChesney,Male,17,1957-09-29,Missing,Argiculture,High Net Worth,N,Yes,7.0,63,99,5,2146.69,1,2,2,122,Bronze,70,Evasive Customer,10
705,50,2243,2017-03-26,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,42295.0,43.97,Lena,Cronshaw,Female,76,1976-08-28,Business Systems Development Analyst,Missing,Affluent Customer,N,Yes,7.0,44,183,3,1115.15,1,1,1,111,Bronze,50,Lost Customer,11
16491,70,2243,2017-06-06,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,37499.0,198.29,Lena,Cronshaw,Female,76,1976-08-28,Business Systems Development Analyst,Missing,Affluent Customer,N,Yes,7.0,44,183,3,1115.15,1,1,1,111,Bronze,50,Lost Customer,11
17414,64,2243,2017-06-30,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,40410.0,872.8900000000001,Lena,Cronshaw,Female,76,1976-08-28,Business Systems Development Analyst,Missing,Affluent Customer,N,Yes,7.0,44,183,3,1115.15,1,1,1,111,Bronze,50,Lost Customer,11
706,54,1329,2017-01-05,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,1279.4,Wendy,Randlesome,Female,65,1989-07-15,Database Administrator IV,Missing,Mass Customer,N,No,11.0,31,4,11,8352.16,4,4,4,444,Platinum,40,Platinum Customer,1
1689,63,1329,2017-12-19,0.0,Cancelled,Solex,Standard,medium,medium,1483.2,99.59,36146.0,1383.61,Wendy,Randlesome,Female,65,1989-07-15,Database Administrator IV,Missing,Mass Customer,N,No,11.0,31,4,11,8352.16,4,4,4,444,Platinum,40,Platinum Customer,1
2921,1,1329,2017-02-14,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.68,Wendy,Randlesome,Female,65,1989-07-15,Database Administrator IV,Missing,Mass Customer,N,No,11.0,31,4,11,8352.16,4,4,4,444,Platinum,40,Platinum Customer,1
5815,54,1329,2017-08-31,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,1279.4,Wendy,Randlesome,Female,65,1989-07-15,Database Administrator IV,Missing,Mass Customer,N,No,11.0,31,4,11,8352.16,4,4,4,444,Platinum,40,Platinum Customer,1
6165,47,1329,2017-06-19,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,189.28,Wendy,Randlesome,Female,65,1989-07-15,Database Administrator IV,Missing,Mass Customer,N,No,11.0,31,4,11,8352.16,4,4,4,444,Platinum,40,Platinum Customer,1
7313,89,1329,2017-02-26,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,1305.25,Wendy,Randlesome,Female,65,1989-07-15,Database Administrator IV,Missing,Mass Customer,N,No,11.0,31,4,11,8352.16,4,4,4,444,Platinum,40,Platinum Customer,1
9257,82,1329,2017-06-13,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,459.46000000000015,Wendy,Randlesome,Female,65,1989-07-15,Database Administrator IV,Missing,Mass Customer,N,No,11.0,31,4,11,8352.16,4,4,4,444,Platinum,40,Platinum Customer,1
11683,29,1329,2017-11-28,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,135.84999999999997,Wendy,Randlesome,Female,65,1989-07-15,Database Administrator IV,Missing,Mass Customer,N,No,11.0,31,4,11,8352.16,4,4,4,444,Platinum,40,Platinum Customer,1
15257,80,1329,2017-12-26,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,139.2299999999999,Wendy,Randlesome,Female,65,1989-07-15,Database Administrator IV,Missing,Mass Customer,N,No,11.0,31,4,11,8352.16,4,4,4,444,Platinum,40,Platinum Customer,1
16990,37,1329,2017-06-07,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.61,Wendy,Randlesome,Female,65,1989-07-15,Database Administrator IV,Missing,Mass Customer,N,No,11.0,31,4,11,8352.16,4,4,4,444,Platinum,40,Platinum Customer,1
19806,8,1329,2017-10-29,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,187.38999999999987,Wendy,Randlesome,Female,65,1989-07-15,Database Administrator IV,Missing,Mass Customer,N,No,11.0,31,4,11,8352.16,4,4,4,444,Platinum,40,Platinum Customer,1
707,86,260,2017-08-18,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,36361.0,309.80999999999995,Farand,Marriner,Female,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,N,Yes,22.0,41,8,9,3381.41,4,4,3,443,Platinum,50,Very Loyal,2
2130,0,260,2017-11-19,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079.0,75.48000000000002,Farand,Marriner,Female,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,N,Yes,22.0,41,8,9,3381.41,4,4,3,443,Platinum,50,Very Loyal,2
2163,0,260,2017-10-03,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,35052.0,57.72999999999999,Farand,Marriner,Female,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,N,Yes,22.0,41,8,9,3381.41,4,4,3,443,Platinum,50,Very Loyal,2
3309,59,260,2017-11-20,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37874.0,155.6500000000001,Farand,Marriner,Female,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,N,Yes,22.0,41,8,9,3381.41,4,4,3,443,Platinum,50,Very Loyal,2
4524,72,260,2017-04-15,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,40779.0,771.12,Farand,Marriner,Female,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,N,Yes,22.0,41,8,9,3381.41,4,4,3,443,Platinum,50,Very Loyal,2
7554,52,260,2017-12-22,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,33552.0,957.02,Farand,Marriner,Female,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,N,Yes,22.0,41,8,9,3381.41,4,4,3,443,Platinum,50,Very Loyal,2
9698,0,260,2017-07-19,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298.0,91.15,Farand,Marriner,Female,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,N,Yes,22.0,41,8,9,3381.41,4,4,3,443,Platinum,50,Very Loyal,2
9767,45,260,2017-02-20,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,40649.0,745.94,Farand,Marriner,Female,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,N,Yes,22.0,41,8,9,3381.41,4,4,3,443,Platinum,50,Very Loyal,2
15420,64,260,2017-01-21,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40487.0,217.51,Farand,Marriner,Female,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,N,Yes,22.0,41,8,9,3381.41,4,4,3,443,Platinum,50,Very Loyal,2
708,80,2587,2017-06-02,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,139.2299999999999,Maren,Dachs,Female,76,1979-03-30,Data Coordiator,Missing,Affluent Customer,N,No,4.0,42,64,9,4776.429999999999,2,4,4,244,Silver,50,Loosing Customer,7
4727,66,2587,2017-10-27,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,64.92999999999995,Maren,Dachs,Female,76,1979-03-30,Data Coordiator,Missing,Affluent Customer,N,No,4.0,42,64,9,4776.429999999999,2,4,4,244,Silver,50,Loosing Customer,7
5393,66,2587,2017-07-30,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,64.92999999999995,Maren,Dachs,Female,76,1979-03-30,Data Coordiator,Missing,Affluent Customer,N,No,4.0,42,64,9,4776.429999999999,2,4,4,244,Silver,50,Loosing Customer,7
8693,13,2587,2017-09-08,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,574.6200000000001,Maren,Dachs,Female,76,1979-03-30,Data Coordiator,Missing,Affluent Customer,N,No,4.0,42,64,9,4776.429999999999,2,4,4,244,Silver,50,Loosing Customer,7
9293,46,2587,2017-05-13,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,1215.34,Maren,Dachs,Female,76,1979-03-30,Data Coordiator,Missing,Affluent Customer,N,No,4.0,42,64,9,4776.429999999999,2,4,4,244,Silver,50,Loosing Customer,7
9704,97,2587,2017-05-15,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,50.66,Maren,Dachs,Female,76,1979-03-30,Data Coordiator,Missing,Affluent Customer,N,No,4.0,42,64,9,4776.429999999999,2,4,4,244,Silver,50,Loosing Customer,7
15125,81,2587,2017-08-29,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,64.50999999999999,Maren,Dachs,Female,76,1979-03-30,Data Coordiator,Missing,Affluent Customer,N,No,4.0,42,64,9,4776.429999999999,2,4,4,244,Silver,50,Loosing Customer,7
15965,75,2587,2017-05-31,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,1010.02,Maren,Dachs,Female,76,1979-03-30,Data Coordiator,Missing,Affluent Customer,N,No,4.0,42,64,9,4776.429999999999,2,4,4,244,Silver,50,Loosing Customer,7
19137,68,2587,2017-06-15,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,1592.19,Maren,Dachs,Female,76,1979-03-30,Data Coordiator,Missing,Affluent Customer,N,No,4.0,42,64,9,4776.429999999999,2,4,4,244,Silver,50,Loosing Customer,7
709,41,2606,2017-01-15,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,209.84000000000003,Addi,Seager,Female,56,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,N,No,12.0,42,5,10,4718.43,4,4,4,444,Platinum,50,Platinum Customer,1
1221,56,2606,2017-09-18,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,75.75,Addi,Seager,Female,56,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,N,No,12.0,42,5,10,4718.43,4,4,4,444,Platinum,50,Platinum Customer,1
12838,67,2606,2017-12-25,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,690.49,Addi,Seager,Female,56,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,N,No,12.0,42,5,10,4718.43,4,4,4,444,Platinum,50,Platinum Customer,1
13998,79,2606,2017-03-02,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1408.91,Addi,Seager,Female,56,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,N,No,12.0,42,5,10,4718.43,4,4,4,444,Platinum,50,Platinum Customer,1
14511,28,2606,2017-06-26,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,187.38999999999987,Addi,Seager,Female,56,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,N,No,12.0,42,5,10,4718.43,4,4,4,444,Platinum,50,Platinum Customer,1
15062,86,2606,2017-02-18,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,309.80999999999995,Addi,Seager,Female,56,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,N,No,12.0,42,5,10,4718.43,4,4,4,444,Platinum,50,Platinum Customer,1
15975,23,2606,2017-02-12,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,817.36,Addi,Seager,Female,56,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,N,No,12.0,42,5,10,4718.43,4,4,4,444,Platinum,50,Platinum Customer,1
16014,53,2606,2017-11-01,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,509.97,Addi,Seager,Female,56,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,N,No,12.0,42,5,10,4718.43,4,4,4,444,Platinum,50,Platinum Customer,1
18000,86,2606,2017-09-25,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,309.80999999999995,Addi,Seager,Female,56,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,N,No,12.0,42,5,10,4718.43,4,4,4,444,Platinum,50,Platinum Customer,1
19808,33,2606,2017-03-19,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,199.09999999999994,Addi,Seager,Female,56,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,N,No,12.0,42,5,10,4718.43,4,4,4,444,Platinum,50,Platinum Customer,1
710,5,437,2017-07-29,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,39298.0,114.93,Sayres,Duthie,Male,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0,44,48,6,3045.5999999999995,2,2,3,223,Silver,50,High Risk Customer,8
1024,25,437,2017-07-12,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,36334.0,709.34,Sayres,Duthie,Male,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0,44,48,6,3045.5999999999995,2,2,3,223,Silver,50,High Risk Customer,8
1762,58,437,2017-10-15,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,36146.0,771.12,Sayres,Duthie,Male,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0,44,48,6,3045.5999999999995,2,2,3,223,Silver,50,High Risk Customer,8
8227,55,437,2017-08-16,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,36146.0,1295.43,Sayres,Duthie,Male,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0,44,48,6,3045.5999999999995,2,2,3,223,Silver,50,High Risk Customer,8
13427,27,437,2017-07-12,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,34527.0,110.80999999999996,Sayres,Duthie,Male,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0,44,48,6,3045.5999999999995,2,2,3,223,Silver,50,High Risk Customer,8
17493,50,437,2017-11-12,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,33259.0,43.97,Sayres,Duthie,Male,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0,44,48,6,3045.5999999999995,2,2,3,223,Silver,50,High Risk Customer,8
711,35,1117,2017-05-05,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,903.11,Georgena,Guilaem,Female,83,1975-12-01,Quality Engineer,Missing,Affluent Customer,N,No,14.0,45,136,10,3427.6400000000003,1,4,3,143,Bronze,50,Almost Lost Customer,9
3341,61,1117,2017-03-02,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,14.229999999999995,Georgena,Guilaem,Female,83,1975-12-01,Quality Engineer,Missing,Affluent Customer,N,No,14.0,45,136,10,3427.6400000000003,1,4,3,143,Bronze,50,Almost Lost Customer,9
3735,27,1117,2017-05-26,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999996,Georgena,Guilaem,Female,83,1975-12-01,Quality Engineer,Missing,Affluent Customer,N,No,14.0,45,136,10,3427.6400000000003,1,4,3,143,Bronze,50,Almost Lost Customer,9
12026,35,1117,2017-03-02,0.0,Cancelled,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,903.11,Georgena,Guilaem,Female,83,1975-12-01,Quality Engineer,Missing,Affluent Customer,N,No,14.0,45,136,10,3427.6400000000003,1,4,3,143,Bronze,50,Almost Lost Customer,9
12337,80,1117,2017-03-09,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,139.2299999999999,Georgena,Guilaem,Female,83,1975-12-01,Quality Engineer,Missing,Affluent Customer,N,No,14.0,45,136,10,3427.6400000000003,1,4,3,143,Bronze,50,Almost Lost Customer,9
14440,38,1117,2017-08-16,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,751.02,Georgena,Guilaem,Female,83,1975-12-01,Quality Engineer,Missing,Affluent Customer,N,No,14.0,45,136,10,3427.6400000000003,1,4,3,143,Bronze,50,Almost Lost Customer,9
15147,22,1117,2017-01-10,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000005,Georgena,Guilaem,Female,83,1975-12-01,Quality Engineer,Missing,Affluent Customer,N,No,14.0,45,136,10,3427.6400000000003,1,4,3,143,Bronze,50,Almost Lost Customer,9
16191,30,1117,2017-07-17,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,299.27,Georgena,Guilaem,Female,83,1975-12-01,Quality Engineer,Missing,Affluent Customer,N,No,14.0,45,136,10,3427.6400000000003,1,4,3,143,Bronze,50,Almost Lost Customer,9
16619,80,1117,2017-06-04,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,139.2299999999999,Georgena,Guilaem,Female,83,1975-12-01,Quality Engineer,Missing,Affluent Customer,N,No,14.0,45,136,10,3427.6400000000003,1,4,3,143,Bronze,50,Almost Lost Customer,9
18725,14,1117,2017-03-19,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995,Georgena,Guilaem,Female,83,1975-12-01,Quality Engineer,Missing,Affluent Customer,N,No,14.0,45,136,10,3427.6400000000003,1,4,3,143,Bronze,50,Almost Lost Customer,9
712,82,2101,2017-01-18,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38859.0,459.46000000000015,Maryann,None,Female,71,1998-03-08,General Manager,Missing,Mass Customer,N,Yes,2.0,23,20,10,7332.690000000001,3,4,4,344,Gold,30,Recent Customer,4
879,3,2101,2017-11-09,1.0,Cancelled,Trek Bicycles,Standard,medium,large,2091.47,388.92,33259.0,1702.5499999999995,Maryann,None,Female,71,1998-03-08,General Manager,Missing,Mass Customer,N,Yes,2.0,23,20,10,7332.690000000001,3,4,4,344,Gold,30,Recent Customer,4
3373,74,2101,2017-06-13,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36498.0,827.1599999999999,Maryann,None,Female,71,1998-03-08,General Manager,Missing,Mass Customer,N,Yes,2.0,23,20,10,7332.690000000001,3,4,4,344,Gold,30,Recent Customer,4
10958,21,2101,2017-04-25,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,33552.0,690.49,Maryann,None,Female,71,1998-03-08,General Manager,Missing,Mass Customer,N,Yes,2.0,23,20,10,7332.690000000001,3,4,4,344,Gold,30,Recent Customer,4
